mal_id,title,title_english,title_japanese,title_synonyms,year,season,season_label,score,scored_by,rank,popularity,members,favorites,episodes,type,status,airing,approved,duration,rating,source,broadcast,aired_from,aired_to,trailer_url,is_hentai,is_japanese,studios,studios_count,producers,producers_count,licensors,licensors_count,genres,genres_count,themes,themes_count,demographics,demographics_count,synopsis_short,background_short,url
60094,Kankin Kuiki Level X 2nd Season,Lockdown Zone: Lv. X Season 2,監禁区域レベルX 第2期,Lockdown Zone: Level X,2025,winter,Winter 2025,6.59,665,6776,11933,2274,8,6,TV,Finished Airing,False,True,13 min per ep,R - 17+ (violence & profanity),Web novel,Saturdays at 02:23 (JST),2025-02-22T00:00:00+00:00,2025-03-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/7UQQhp-wfbk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Imagica Infos|Imageworks Studio,2,,0,,0,Horror|Mystery,2,,0,,0,Second season of Kankin Kuiki Level X.,,https://myanimelist.net/anime/60094/Kankin_Kuiki_Level_X_2nd_Season
57827,Mashin Souzouden Wataru,Mashin Creator Wataru,魔神創造伝ワタル,Magic God Hero Legend Wataru,2025,winter,Winter 2025,6.23,236,8956,13020,1632,7,24,TV,Finished Airing,False,True,23 min per ep,G - All Ages,Original,Sundays at 17:30 (JST),2025-01-12T00:00:00+00:00,2025-06-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/cLcYNV-pHrk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bandai Namco Pictures,1,TV Tokyo|Bandai Namco Filmworks,2,,0,Adventure|Comedy|Sci-Fi,3,Mecha,1,,0,New Wataru project.,,https://myanimelist.net/anime/57827/Mashin_Souzouden_Wataru
60677,Minimini Minini,,ミニミニ minini,,2025,winter,Winter 2025,,,18705,19192,401,1,,TV,Currently Airing,True,True,4 min,G - All Ages,Other,Fridays at 07:00 (JST),2025-01-04T00:00:00+00:00,,,False,True,Million Volt,1,LINE Corporation,1,,0,Comedy,1,Anthropomorphic,1,,0,"The anime centers on the LINE FRIENDS ""minini"" non-verbal palm-sized characters surviving in the human world.  (Source: ANN)",,https://myanimelist.net/anime/60677/Minimini_Minini
61197,Haai! Myakumyaku desu,,はーい！ミャクミャクです,Hai! Miyakumyaku desu|Haai! Myaku-Myaku desu,2025,winter,Winter 2025,,,21712,21566,255,0,8,TV,Finished Airing,False,True,2 min per ep,G - All Ages,Other,Not scheduled once per week,2025-03-03T00:00:00+00:00,2025-03-06T00:00:00+00:00,,False,True,Fanworks,1,NHK,1,,0,Comedy|Supernatural,2,,0,,0,Myakumyaku is a mysterious creature born 3.5 billion years ago who wants to talk to someone about life and the future. And that's when he meets a lazy old man! Does the old man and Myakumyaku seem to ...,,https://myanimelist.net/anime/61197/Haai_Myakumyaku_desu
60712,Xi Yangyang Yu Hui Tailang: Qi Xia da Yingjiu,Pleasant Goat and Big Big Wolf: Martial World Rescue,喜羊羊与灰太狼之奇侠大营救,,2025,winter,Winter 2025,,,16250,22757,194,1,60,TV,Finished Airing,False,True,15 min per ep,PG - Children,Original,Unknown,2025-01-10T00:00:00+00:00,2025-01-24T00:00:00+00:00,,False,True,,0,,0,,0,Action|Comedy,2,,0,Kids,1,,,https://myanimelist.net/anime/60712/Xi_Yangyang_Yu_Hui_Tailang__Qi_Xia_da_Yingjiu
60913,Choeganggonglyong Miniforce,,최강공룡 미니특공대,,2025,winter,Winter 2025,,,20676,22773,193,0,26,TV,Finished Airing,False,True,11 min per ep,PG - Children,Original,Unknown,2025-02-25T00:00:00+00:00,2025-08-19T00:00:00+00:00,,False,True,,0,,0,,0,,0,Anthropomorphic|Mecha,2,Kids,1,,,https://myanimelist.net/anime/60913/Choeganggonglyong_Miniforce
62143,Bingqiu Xuanfeng 2nd Season,,冰球旋风 第2季,,2025,winter,Winter 2025,,,20308,28597,77,0,26,TV,Finished Airing,False,True,22 min per ep,PG - Children,Original,Not scheduled once per week,2025-01-01T00:00:00+00:00,2025-01-10T00:00:00+00:00,,False,True,CCTV Animation Group,1,,0,,0,Sports,1,Team Sports,1,,0,Second season of Bingqiu Xuanfeng.,,https://myanimelist.net/anime/62143/Bingqiu_Xuanfeng_2nd_Season
61746,Youqu de Chengyu Gushi,,有趣的成语故事,,2025,winter,Winter 2025,,,16938,28797,74,0,26,TV,Finished Airing,False,True,13 min per ep,PG - Children,Original,Unknown,2025-03-28T00:00:00+00:00,2025-03-31T00:00:00+00:00,,False,True,,0,,0,,0,,0,Educational,1,Kids,1,,,https://myanimelist.net/anime/61746/Youqu_de_Chengyu_Gushi
62178,Eomma Katuri (TV) 6th Season,,엄마 까투리 시즌 6,,2025,winter,Winter 2025,,,21259,28986,61,0,13,TV,Finished Airing,False,True,15 min per ep,PG - Children,Original,Unknown,2025-02-26T00:00:00+00:00,2025-05-14T00:00:00+00:00,,False,True,Funny Flux,1,,0,,0,Fantasy,1,Anthropomorphic,1,Kids,1,Sixth season of Eomma Katuri (TV).,,https://myanimelist.net/anime/62178/Eomma_Katuri_TV_6th_Season
51818,Enen no Shouboutai: San no Shou,Fire Force Season 3,炎炎ノ消防隊 参ノ章,Enen no Shouboutai 3rd Season,2025,spring,Spring 2025,7.7,87599,1352,980,276324,1796,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 01:53 (JST),2025-04-05T00:00:00+00:00,2025-06-21T00:00:00+00:00,https://www.youtube-nocookie.com/embed/nz-VCl7yUAw?enablejsapi=1&wmode=opaque&autoplay=1,False,True,David Production,1,Mainichi Broadcasting System|Kodansha|Crunchyroll|DMM.com|ADK Marketing Solutions|Sankyo,6,,0,Action|Fantasy|Sci-Fi,3,Urban Fantasy,1,Shounen,1,"After undergoing Benimaru Shinmon's hellish training, Shinra Kusakabe and Arthur Boyle return to Special Fire Force Company 8. However, there is no time to rest: Captain Akitaru Oubi is arrested by th...",Enen no Shouboutai: San no Shou aired on MBS' Animeism block.,https://myanimelist.net/anime/51818/Enen_no_Shouboutai__San_no_Shou
56038,Lazarus,,ラザロ,,2025,spring,Spring 2025,7.19,66801,3571,1195,229460,1527,13,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Original,Sundays at 23:45 (JST),2025-04-06T00:00:00+00:00,2025-06-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/7d2ot3PQBMs?enablejsapi=1&wmode=opaque&autoplay=1,False,True,MAPPA,1,Aniplex|dugout|Sola Entertainment,3,,0,Action|Suspense,2,,0,,0,"In the year 2048, Dr. Deniz Skinner, a scientific genius dubbed second only to Einstein, developed the revolutionary painkiller Hapna. Being cheap with no reported side effects, the drug gained widesp...",,https://myanimelist.net/anime/56038/Lazarus
59160,Wind Breaker Season 2,Wind Breaker Season 2,WIND BREAKER Season 2,Winbre|WBK,2025,spring,Spring 2025,7.64,88409,1518,1335,202093,1078,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Web manga,Fridays at 00:26 (JST),2025-04-04T00:00:00+00:00,2025-06-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/qaR2_4tYhq8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,CloverWorks,1,Aniplex|Mainichi Broadcasting System|Kodansha|Tohan Corporation|Aiming,5,,0,Action,1,Delinquents|School,2,,0,"Ever since Haruka Sakura joined Furin High School, where its students call themselves Bofurin and protect the town of Makochi, he has gained new friends despite his initial skepticism. Now starting to...","Wind Breaker Season 2 aired on MBS and TBS' Super Animeism Turbo block. The series was released on Blu-ray and DVD in six volumes from June 18, 2025, to November 26, 2025.",https://myanimelist.net/anime/59160/Wind_Breaker_Season_2
59597,Witch Watch,Witch Watch,ウィッチウォッチ,,2025,spring,Spring 2025,7.39,51687,2505,1473,180987,696,25,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 17:00 (JST),2025-04-06T00:00:00+00:00,2025-10-05T00:00:00+00:00,https://www.youtube-nocookie.com/embed/mLOi_84AlOg?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bibury Animation Studios,1,Shogakukan-Shueisha Productions|Shochiku|Mainichi Broadcasting System|Movic|Shueisha|JR East Marketing & Communications|Myrica Music|AQUA ARIS|Bit grooove promotion,9,GKIDS,1,Comedy|Fantasy,2,Urban Fantasy,1,Shounen,1,"In ancient times, some witches married their familiars, who had taken human form, giving birth to a lineage of ogres. One such ogre is Morihito Otogi, who while appearing completely human, still retai...",,https://myanimelist.net/anime/59597/Witch_Watch
59452,"Katainaka no Ossan, Kensei ni Naru",From Old Country Bumpkin to Master Swordsman,片田舎のおっさん、剣聖になる,,2025,spring,Spring 2025,6.99,72691,4582,1626,161550,564,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 23:30 (JST),2025-04-05T00:00:00+00:00,2025-06-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/IFjmH1TPpNk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Passione|Hayabusa Film,2,TV Asahi|Square Enix|Nippon Columbia|KlockWorx|NBCUniversal Entertainment Japan|JR East Marketing & Communications|Fujishouji|Drecom|BS Asahi|NK Animation,10,,0,Action|Adventure|Fantasy,3,,0,,0,"For 20 years, Beryl Gardenant has taught various people as the master of his father's sword-fighting dojo in a backwater village. Many have become astounding swordsmen themselves, but Beryl remains qu...","Katainaka no Ossan, Kensei ni Naru aired on TV Asahi's IMAnimation block. The series was released on Blu-ray in two volumes from December 3, 2025, to January 9, 2026.",https://myanimelist.net/anime/59452/Katainaka_no_Ossan_Kensei_ni_Naru
60146,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",The Beginning After the End,最強の王様、二度目の人生は何をする?,TBATE,2025,spring,Spring 2025,6.18,74692,9254,1627,161451,1131,12,TV,Finished Airing,False,True,22 min per ep,PG-13 - Teens 13 or older,Other,Wednesdays at 23:30 (JST),2025-04-02T00:00:00+00:00,2025-06-18T00:00:00+00:00,https://www.youtube-nocookie.com/embed/xlRCC8SXT3Y?enablejsapi=1&wmode=opaque&autoplay=1,False,False,Studio A-CAT,1,Movic|Fuji TV|AT-X|KlockWorx|Slow Curve|Kansai TV|bilibili|Crunchyroll|Hakuhodo,9,,0,Fantasy,1,Isekai|Reincarnation,2,,0,"The story follows the strongest king in history, Grey. Although he possesses unparalleled power, wealth, and fame, there is no one who stands by his side…and he trusts no one. One day, Grey suddenly m...","Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru? is an adaptation of the English vertical scroll comic The Beginning After the End, written by TurtleMe and illustrated by Fuyuki23. The anime aired...",https://myanimelist.net/anime/60146/Saikyou_no_Ousama_Nidome_no_Jinsei_wa_Nani_wo_Suru
60593,Vigilante: Boku no Hero Academia Illegals,My Hero Academia: Vigilantes,ヴィジランテ -僕のヒーローアカデミア ILLEGALS-,,2025,spring,Spring 2025,7.6,59722,1663,1728,148837,464,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Mondays at 23:00 (JST),2025-04-07T00:00:00+00:00,2025-06-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/84F2-8QExiY?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bones Film,1,Bones|Dentsu|Yomiuri Telecasting|Movic|Sony Music Entertainment|Shueisha,6,,0,Action,1,Super Power,1,Shounen,1,"In a world filled with superpowered Quirk users, college student Kouichi Haimawari's dream is to become a hero just like the ones he so admires. Unfortunately for him, he finds out that there is only ...",,https://myanimelist.net/anime/60593/Vigilante__Boku_no_Hero_Academia_Illegals
60083,Kowloon Generic Romance,Kowloon Generic Romance,九龍ジェネリックロマンス,,2025,spring,Spring 2025,7.36,45181,2615,1808,141124,507,13,TV,Finished Airing,False,True,25 min per ep,PG-13 - Teens 13 or older,Manga,Saturdays at 23:00 (JST),2025-04-05T00:00:00+00:00,2025-06-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/wIrH_z2TLqQ?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Arvo Animation,1,TV Tokyo|Lantis|Magic Capsule|Shueisha|JR East Marketing & Communications|Bandai Namco Filmworks|Bandai Namco Music Live,7,,0,Mystery|Romance|Sci-Fi,3,Adult Cast|Workplace,2,Seinen,1,"With its flickering streetlights, moldy back alleys, and noisy populace, the Second Kowloon Walled City, despite the squalor of its already-demolished predecessor, evokes a special kind of nostalgia t...",,https://myanimelist.net/anime/60083/Kowloon_Generic_Romance
58359,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",The Brilliant Healer's New Life in the Shadows,一瞬で治療していたのに役立たずと追放された天才治癒師、闇ヒーラーとして楽しく生きる,Yami Healer,2025,spring,Spring 2025,6.84,66402,5310,1814,140176,398,12,TV,Finished Airing,False,True,24 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 23:30 (JST),2025-04-03T00:00:00+00:00,2025-06-19T00:00:00+00:00,https://www.youtube-nocookie.com/embed/3E5gmPGu238?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Makaria,1,Shochiku|Movic|Studio Mausu|Tokyo MX|Toy's Factory|BS11|SB Creative|Mixi,8,,0,Fantasy,1,Medical,1,,0,"Healers have always been a pivotal part of the Kingdom of Herzeth, but becoming one requires an official license, which demands years of studying. Despite growing up poor, a pragmatic young man, Zenos...",,https://myanimelist.net/anime/58359/Isshun_de_Chiryou_shiteita_noni_Yakutatazu_to_Tsuihou_sareta_Tensai_Chiyushi_Yami_Healer_toshite_Tanoshiku_Ikiru
52709,"Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!)",Can a Boy-Girl Friendship Survive?,男女の友情は成立する？（いや、しないっ!!）,Can a Boy and Girl Friendship Hold Up? (No|It Can't!!)|Danjoru,2025,spring,Spring 2025,6.57,55730,6870,1860,136576,704,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Fridays at 22:30 (JST),2025-04-04T00:00:00+00:00,2025-06-20T00:00:00+00:00,https://www.youtube-nocookie.com/embed/fZH5jDK5qV8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,J.C.Staff,1,Pony Canyon|Magic Capsule|KlockWorx|Tokyo MX|Good Smile Company|Kansai TV|Kadokawa|Rakuten|Dream Shift|BS Asahi|Happinet Media Marketing,11,,0,Comedy|Romance,2,School,1,,0,"Yuu Natsume met Himari Inuzuka in middle school while trying to sell his accessories made with preserved flowers. When Yuu told her about his dream to open a shop to sell his creations, Himari decided...","Danjo no Yuujou wa Seiritsu suru? (Iya, Shinai!!) was released on Blu-ray and DVD in two box sets from July 25, 2025, to August 29, 2025.",https://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai
50738,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita: Sono Ni",I've Been Killing Slimes for 300 Years and Maxed Out My Level Season 2,スライム倒して300年、知らないうちにレベルMAXになってました ～そのに～,Slime Taoshite 300-nen|Shiranai Uchi ni Level Max ni Nattemashita 2nd Season,2025,spring,Spring 2025,6.68,27478,6189,2079,118234,583,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Saturdays at 21:30 (JST),2025-04-05T00:00:00+00:00,2025-06-21T00:00:00+00:00,https://www.youtube-nocookie.com/embed/IzJFJt3bos8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Teddy,1,Square Enix|Movic|AT-X|Nippon Columbia|KlockWorx|Studio Mausu|Bushiroad|Hakuhodo DY Music & Pictures|Medicos Entertainment|BS11|SB Creative,11,,0,Comedy|Fantasy,2,CGDCT|Isekai,2,,0,"Three hundred years ago, the newly reincarnated Azusa Aizawa had resolved to live a slow life forever. At that point, she would have never even thought of reaching level 99 through only killing slimes...",,https://myanimelist.net/anime/50738/Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita__Sono_Ni
59457,"Haite Kudasai, Takamine-san","Please Put Them On, Takamine-san",履いてください、鷹峰さん,Let Me Put Your Panties On|Takamine-san|Please Put These On|Takamine-san,2025,spring,Spring 2025,6.2,39758,9121,2095,117160,893,12,TV,Finished Airing,False,True,23 min per ep,R+ - Mild Nudity,Manga,Wednesdays at 22:30 (JST),2025-04-02T00:00:00+00:00,2025-06-18T00:00:00+00:00,https://www.youtube-nocookie.com/embed/XQABbjkXMB4?enablejsapi=1&wmode=opaque&autoplay=1,False,True,LIDENFILMS,1,Square Enix|Lantis|AT-X|Tohokushinsha Film Corporation|Tokyo MX|Docomo Anime Store|Kadokawa|Pia|Bandai Namco Music Live|DAXEL,10,,0,Comedy|Romance|Ecchi,3,School,1,Shounen,1,"Mild-mannered Koushi Shirota is left utterly stunned when he witnesses the perfect student council president, Takane Takamine, ever so brazenly strip her panties off in front of the entire class after...",,https://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san
49778,Kijin Gentoushou,Sword of the Demon Hunter: Kijin Gentosho,鬼人幻燈抄,Sword of the Demon Hunter,2025,spring,Spring 2025,7.31,26661,2900,2183,109848,541,24,TV,Finished Airing,False,True,25 min per ep,R - 17+ (violence & profanity),Novel,Tuesdays at 00:00 (JST),2025-03-31T00:00:00+00:00,2025-09-30T00:00:00+00:00,https://www.youtube-nocookie.com/embed/4cOlvgk4UTs?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Yokohama Animation Lab,1,Mainichi Broadcasting System|Bit grooove promotion,2,Sentai Filmworks,1,Action|Adventure|Fantasy,3,Historical,1,,0,"After Jinta and Suzune ran away from their home as children, they were taken in by Motoharu—the virtuous sentinel of Kadono Village—and his daughter, Shirayuki. The settlement was ruled by its shrine ...",,https://myanimelist.net/anime/49778/Kijin_Gentoushou
58131,Shiunji-ke no Kodomotachi,The Shiunji Family Children,紫雲寺家の子供たち,The Children of Shiunji Family|The Shiunji Siblings,2025,spring,Spring 2025,7.07,46159,4195,2247,104958,405,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Tuesdays at 22:30 (JST),2025-04-08T00:00:00+00:00,2025-06-24T00:00:00+00:00,https://www.youtube-nocookie.com/embed/4XVwQr0t_zU?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Doga Kobo,1,Lantis|Hakusensha|AT-X|Magic Capsule|Tokyo MX|Kansai TV|BS11|Kadokawa|Bandai Namco Music Live,9,,0,Comedy|Romance,2,Harem,1,Seinen,1,"The wealthy and esteemed Shiunji family consists of seven siblings: Banri, Seiha, Ouka, Arata, Shion, Minami, and Kotono. Arata, the family heir, is constantly teased by his sisters for his inability ...",,https://myanimelist.net/anime/58131/Shiunji-ke_no_Kodomotachi
60140,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",The Unaware Atelier Meister,勘違いの工房主～英雄パーティの元雑用係が、実は戦闘以外がSSSランクだったというよくある話,Kanchigai no Koubou Nushi|The Unaware Atelier Master,2025,spring,Spring 2025,6.43,42545,7733,2528,87248,220,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Sundays at 22:00 (JST),2025-04-06T00:00:00+00:00,2025-06-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/mBb-M6HFGp8?enablejsapi=1&wmode=opaque&autoplay=1,False,True,EMT Squared,1,KlockWorx|Studio Mausu|Docomo Anime Store|Yomiuri TV Enterprise|BS NTV|AlphaPolis,6,,0,Action|Fantasy,2,,0,,0,"Despite having no real combat talent, kind 15-year-old Kurt Rockhans belongs to the famous party Flaming Dragon Fang. He is perfectly satisfied as the party's helper—until the other members kick him o...",,https://myanimelist.net/anime/60140/Kanchigai_no_Atelier_Meister__Eiyuu_Party_no_Moto_Zatsuyougakari_ga_Jitsu_wa_Sentou_Igai_ga_SSS_Rank_Datta_to_Iu_Yoku_Aru_Hanashi
60154,Ore wa Seikan Kokka no Akutoku Ryoushu!,I'm the Evil Lord of an Intergalactic Empire!,俺は星間国家の悪徳領主！,I am the Villainous Lord of the Interstellar Nation|OreAku,2025,spring,Spring 2025,7.02,36362,4463,2639,81458,283,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Sundays at 02:00 (JST),2025-04-06T00:00:00+00:00,2025-06-22T00:00:00+00:00,https://www.youtube-nocookie.com/embed/bwOH4WJ_rDk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Quad,1,Pony Canyon|Overlap|ABC Animation|Bushiroad Move|GREE Entertainment|Procen Studio,6,,0,Comedy|Fantasy|Sci-Fi,3,Harem|Isekai|Mecha|Reincarnation|Space,5,,0,"In his last life, Liam lived as a moral, responsible person...but died deep in debt and betrayed by his wife. Reborn into the ruling family of a vast interstellar empire, Liam knows that life is divid...",Ore wa Seikan Kokka no Akutoku Ryoushu! aired on ABC TV and TV Asahi's ANiMAZiNG!!! block.,https://myanimelist.net/anime/60154/Ore_wa_Seikan_Kokka_no_Akutoku_Ryoushu
59466,Aharen-san wa Hakarenai Season 2,Aharen-san wa Hakarenai Season 2,阿波連さんははかれない season2,Aharen Is Indecipherable 2nd Season,2025,spring,Spring 2025,7.48,28094,2125,2650,80977,285,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Mondays at 22:00 (JST),2025-04-07T00:00:00+00:00,2025-06-23T00:00:00+00:00,https://www.youtube-nocookie.com/embed/5-nbw77_Bss?enablejsapi=1&wmode=opaque&autoplay=1,False,False,Felix Film,1,bilibili,1,,0,Comedy|Romance,2,Love Status Quo|School,2,Shounen,1,"Ever since the quiet and timid Reina Aharen enrolled in high school, she has made new friends and even started dating her classmate Raidou. When the two begin their second year, everything seems to be...",,https://myanimelist.net/anime/59466/Aharen-san_wa_Hakarenai_Season_2
60157,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,The Too-Perfect Saint: Tossed Aside by My Fiancé and Sold to Another Kingdom,完璧すぎて可愛げがないと婚約破棄された聖女は隣国に売られる,Kanpekiseijo,2025,spring,Spring 2025,7.26,38595,3149,2679,79732,238,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Light novel,Thursdays at 00:00 (JST),2025-04-10T00:00:00+00:00,2025-06-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/E3oJTL-D4zE?enablejsapi=1&wmode=opaque&autoplay=1,False,True,TROYCA,1,Magic Capsule|TV Aichi|Toy's Factory|Overlap|DMM.com|BS Asahi|REMOW,7,,0,Fantasy|Romance,2,,0,,0,"In the kingdom of Girtonia, the Adenauer family has been giving birth to saints for centuries. Two sisters form the newest generation of holy women who protect the lands from monsters and calamities. ...","Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru was released on Blu-ray in two volumes from July 30, 2025, to August 27, 2025.",https://myanimelist.net/anime/60157/Kanpekisugite_Kawaige_ga_Nai_to_Konyaku_Haki_sareta_Seijo_wa_Ringoku_ni_Urareru
59189,Sentai Daishikkaku 2nd Season,Go! Go! Loser Ranger! Season 2,戦隊大失格 2nd Season,Ranger Reject Season 2,2025,spring,Spring 2025,7.08,26904,4185,2752,76102,273,12,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 23:30 (JST),2025-04-13T00:00:00+00:00,2025-06-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/LBOJnYuMBgM?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Yostar Pictures,1,Shochiku|Shochiku Music Publishing,2,,0,Action|Fantasy,2,Urban Fantasy,1,Shounen,1,"After Sentouin D successfully infiltrated the Ranger Force in the disguise of Hibiki Sakurama, he is closer than ever to defeating the heroic Dragon Keepers. While strategizing his ideal placement in ...","Sentai Daishikkaku 2nd Season aired on CBC and TBS' Agaru Anime block. The series was released on Blu-ray in three volumes from September 24, 2025, to November 26, 2025.",https://myanimelist.net/anime/59189/Sentai_Daishikkaku_2nd_Season
59360,Rock wa Lady no Tashinami deshite,Rock Is a Lady's Modesty,ロックは淑女の嗜みでして,,2025,spring,Spring 2025,7.9,26988,867,2842,71985,479,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Thursdays at 23:56 (JST),2025-04-03T00:00:00+00:00,2025-06-26T00:00:00+00:00,https://www.youtube-nocookie.com/embed/aqoJPh1uk74?enablejsapi=1&wmode=opaque&autoplay=1,False,True,Bandai Namco Pictures,1,Shochiku|Pony Canyon|Hakusensha|Movic|Studio Mausu|Rakuten|Bandai Namco Music Live,7,Sentai Filmworks,1,Comedy,1,Music|School,2,Seinen,1,"Oushin Girls' Academy is a respected institution reserved only for wealthy young ladies. Very few of its students excel enough to earn the title of Noble Maiden, awarded to those who embody the ideal ...",,https://myanimelist.net/anime/59360/Rock_wa_Lady_no_Tashinami_deshite
50694,Summer Pockets,Summer Pockets,Summer Pockets,SumPock,2025,spring,Spring 2025,7.36,17414,2632,2853,71571,782,26,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Visual novel,Mondays at 23:30 (JST),2025-04-07T00:00:00+00:00,2025-09-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/HuOLlioGHa0?enablejsapi=1&wmode=opaque&autoplay=1,False,True,feel.,1,Shogakukan-Shueisha Productions|Mainichi Broadcasting System|Visual Arts|Studio Mausu|Bushiroad|Tokyo MX|BS11|JR East Marketing & Communications|FuRyu|Marui Group,10,,0,Drama|Romance,2,,0,,0,"Far from the city's noise lies Torishirojima—a quaint and peaceful island where time seems to move slowly. Hairi Takahara, a young boy nursing a wounded heart, uses the recent death of his grandmother...",Summer Pockets is an adaptation of the 2018 visual novel of the same title developed by Key.,https://myanimelist.net/anime/50694/Summer_Pockets
59636,Uma Musume: Cinderella Gray,Umamusume: Cinderella Gray,ウマ娘 シンデレラグレイ,,2025,spring,Spring 2025,8.56,31896,118,2917,69037,877,13,TV,Finished Airing,False,True,23 min per ep,PG-13 - Teens 13 or older,Manga,Sundays at 16:30 (JST),2025-04-06T00:00:00+00:00,2025-06-29T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Gw8j8-m1gVk?enablejsapi=1&wmode=opaque&autoplay=1,False,True,CygamesPictures,1,TBS|Universal Music Japan|Cygames|Bit grooove promotion|Happinet Media Marketing,5,,0,Drama|Sports,2,Anthropomorphic|Racing,2,Seinen,1,"Tokyo is the home of national-level horse girls and the next generation of running prodigies. Jou Kitahara, a rookie trainer with big dreams and modest expectations, does not expect to find talent in ...","Uma Musume: Cinderella Gray was released on Blu-ray in four volumes from September 17, 2025, to December 17, 2025.",https://myanimelist.net/anime/59636/Uma_Musume__Cinderella_Gray
59228,Kuroshitsuji: Midori no Majo-hen,Black Butler: Emerald Witch Arc,黒執事 -緑の魔女編-,,2025,spring,Spring 2025,8.17,21153,457,3013,64854,503,13,TV,Finished Airing,False,True,23 min per ep,R - 17+ (violence & profanity),Manga,Saturdays at 23:30 (JST),2025-04-05T00:00:00+00:00,2025-06-28T00:00:00+00:00,https://www.youtube-nocookie.com/embed/Vag2bbe70Y0?enablejsapi=1&wmode=opaque&autoplay=1,False,True,CloverWorks,1,Aniplex|Square Enix|Magic Capsule|Crunchyroll,4,,0,Action|Mystery|Supernatural,3,Historical|Mythology,2,Shounen,1,"Queen Victoria of England has ordered her loyal watchdog, 13-year-old Earl Ciel Phantomhive, to investigate a series of suspicious deaths in southern Germany. Across multiple villages, all the victims...",,https://myanimelist.net/anime/59228/Kuroshitsuji__Midori_no_Majo-hen
